OBJECTID;FID_1;LATITUDE;LONGITUDE;BRIGHTNESS;SCAN;TRACK;ACQ_DATE;ACQ_TIME;SATELLITE;INSTRUMENT;CONFIDENCE;VERSION;BRIGHT_T31;FRP;DAYNIGHT;TYPE;ID;MinElevation;MeanElevation;MaxElevation;MinSlope;MeanSlope;MaxSlope;MeanAspect;DEMResolution;ProductName;Source;Source_URL
159;982;-33,9641;18,9945;302,5;2,3;1,5;2016-11-22 0:00:00;0028;Aqua;MODIS;49;6.03;286,6;22,6;N;0;159;822,01001;822,01001;822,01001;51,723942;51,723942;51,723942;272,66812;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
160;323;-34,0137;18,9671;321,7;1,6;1,2;2015-03-11 0:00:00;1220;Aqua;MODIS;38;6.03;301,5;24,4;D;0;160;1107,6801;1107,6801;1107,6801;23,623795;23,623795;23,623795;255,95013;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
161;2780;-34,0007;18,9289;329,9;1,1;1;2021-02-26 0:00:00;1250;Aqua;MODIS;77;6.03;296,9;27,4;D;0;161;1041,34;1041,34;1041,34;55,852871;55,852871;55,852871;188,50883;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
162;2784;-33,9913;18,9268;357;1,1;1;2021-02-26 0:00:00;1250;Aqua;MODIS;98;6.03;302,4;83,1;D;0;162;1028,55;1028,55;1028,55;41,497711;41,497711;41,497711;30,682146;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
163;2747;-33,9548;19,0269;346,8;1,1;1;2021-02-25 0:00:00;0004;Aqua;MODIS;100;6.03;290;61,3;N;0;163;991,37;991,37;991,37;17,253401;17,253401;17,253401;277,91574;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
164;2799;-33,9428;18,9336;323,4;2,9;1,6;2021-02-26 0:00:00;2214;Terra;MODIS;100;6.03;291,8;97,9;N;0;164;831,08997;831,08997;831,08997;39,123516;39,123516;39,123516;59,620945;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
165;270;-33,9918;18,9501;366,7;1,1;1,1;2015-03-09 0:00:00;1233;Aqua;MODIS;100;6.03;314,4;113,3;D;0;165;489,04001;489,04001;489,04001;24,486502;24,486502;24,486502;25,533884;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
166;2665;-33,9829;19,0721;313,9;4,1;1,9;2021-02-23 0:00:00;0803;Terra;MODIS;53;6.03;291,1;71,2;D;0;166;948,58002;948,58002;948,58002;54,197559;54,197559;54,197559;329,06866;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
167;972;-33,9386;18,989;309,5;1,1;1,1;2016-11-20 0:00:00;2345;Aqua;MODIS;76;6.03;287,2;12,1;N;0;167;1392,55;1392,55;1392,55;8,5514498;8,5514498;8,5514498;169,52954;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
168;2714;-33,9658;19,0398;431,2;1;1;2021-02-24 0:00:00;0845;Terra;MODIS;100;6.03;305,1;513,9;D;0;168;1070,3099;1070,3099;1070,3099;38,430553;38,430553;38,430553;91,443939;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
169;2707;-33,9456;19,0316;447,3;1;1;2021-02-24 0:00:00;0845;Terra;MODIS;100;6.03;309,2;706,7;D;0;169;415,39999;415,39999;415,39999;24,296494;24,296494;24,296494;356,60663;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
170;2712;-33,9584;19,0523;334,8;1;1;2021-02-24 0:00:00;0845;Terra;MODIS;46;6.03;296;23,7;D;0;170;715,98999;715,98999;715,98999;31,899088;31,899088;31,899088;159,9305;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
171;280;-33,9752;18,9201;364,9;2,5;1,5;2015-03-10 0:00:00;2102;Terra;MODIS;100;6.03;281,7;391,3;N;0;171;444,20999;444,20999;444,20999;34,700161;34,700161;34,700161;66,52375;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
172;2777;-34,0042;18,9666;335,5;1,1;1;2021-02-26 0:00:00;1250;Aqua;MODIS;50;6.03;301,3;30,9;D;0;172;976,17999;976,17999;976,17999;48,241619;48,241619;48,241619;303,6582;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
173;2736;-33,9085;19,0143;349,5;1,6;1,2;2021-02-24 0:00:00;1302;Aqua;MODIS;94;6.03;300;105,9;D;0;173;430,46002;430,46002;430,46002;28,507505;28,507505;28,507505;12,700558;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
174;2146;-33,9224;19,0339;319,8;1,3;1,2;2019-03-27 0:00:00;2340;Aqua;MODIS;99;6.03;288,4;28,9;N;0;174;825,37;825,37;825,37;22,599398;22,599398;22,599398;78,802933;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
175;314;-33,9686;18,9443;385,9;4,6;2;2015-03-11 0:00:00;0942;Terra;MODIS;100;6.03;299,5;1553,4;D;0;175;356,87;356,87;356,87;8,706131;8,706131;8,706131;262,55826;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
176;984;-33,9595;18,9812;318,1;2,6;1,6;2016-11-22 0:00:00;0816;Terra;MODIS;21;6.03;303,9;33,9;D;0;176;705,44;705,44;705,44;35,636688;35,636688;35,636688;53,169453;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
177;2741;-33,9294;19,0444;339,9;4;1,9;2021-02-24 0:00:00;2048;Terra;MODIS;100;6.03;290,2;324,4;N;0;177;641,62;641,62;641,62;36,14426;36,14426;36,14426;72,988274;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
178;2135;-33,9124;19,028;338;1;1;2019-03-27 0:00:00;1238;Aqua;MODIS;88;6.03;305,3;33;D;0;178;778,10999;778,10999;778,10999;22,786598;22,786598;22,786598;44,116226;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
179;1383;-33,9168;18,9751;384,9;1;1;2017-02-21 0:00:00;2138;Terra;MODIS;100;6.03;312,7;174,9;N;0;179;529,56;529,56;529,56;25,559111;25,559111;25,559111;343,29004;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
180;2687;-33,958;19,0456;327,5;1,1;1;2021-02-23 0:00:00;2144;Terra;MODIS;100;6.03;289,3;27,9;N;0;180;950,51996;950,51996;950,51996;21,801067;21,801067;21,801067;180,93613;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
181;2684;-33,9673;19,0478;348,6;1,1;1;2021-02-23 0:00:00;2144;Terra;MODIS;100;6.03;291,9;66,2;N;0;181;806,46002;806,46002;806,46002;29,565071;29,565071;29,565071;40,249985;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
182;2721;-33,9941;19,0574;347;1,6;1,2;2021-02-24 0:00:00;1302;Aqua;MODIS;92;6.03;300,3;89,2;D;0;182;1141,4399;1141,4399;1141,4399;19,474922;19,474922;19,474922;294,96915;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
183;272;-33,9783;18,966;304,9;1,5;1,2;2015-03-09 0:00:00;2157;Terra;MODIS;61;6.03;288,2;13,8;N;0;183;510,90997;510,90997;510,90997;17,178654;17,178654;17,178654;237,26468;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
184;2713;-33,9641;19,029;373,3;1;1;2021-02-24 0:00:00;0845;Terra;MODIS;100;6.03;294,2;128,8;D;0;184;1365,0701;1365,0701;1365,0701;29,073755;29,073755;29,073755;276,54749;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
185;2585;-33,9957;18,9076;313,5;1,1;1;2020-12-07 0:00:00;0004;Aqua;MODIS;87;6.03;290,5;14,5;N;0;185;531,33997;531,33997;531,33997;41,256126;41,256126;41,256126;355,20813;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
186;2770;-33,9878;18,9716;416,9;1,4;1,2;2021-02-26 0:00:00;0833;Terra;MODIS;100;6.03;306,1;584,8;D;0;186;401,73001;401,73001;401,73001;15,565209;15,565209;15,565209;267,2088;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
187;2748;-33,9655;19,0361;316,4;1,1;1;2021-02-25 0:00:00;0004;Aqua;MODIS;86;6.03;283,8;16,7;N;0;187;1296,1599;1296,1599;1296,1599;20,818029;20,818029;20,818029;37,941097;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
188;2731;-33,9527;19,0234;360,6;1,6;1,2;2021-02-24 0:00:00;1302;Aqua;MODIS;100;6.03;299,8;153,2;D;0;188;770,51001;770,51001;770,51001;29,383867;29,383867;29,383867;284,16757;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
189;327;-33,953;18,942;310;1,1;1;2015-03-11 0:00:00;2145;Terra;MODIS;79;6.03;292,5;10,4;N;0;189;575,42999;575,42999;575,42999;36,144112;36,144112;36,144112;192,16138;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
190;292;-33,9929;18,9238;313,6;1,5;1,2;2015-03-11 0:00:00;0017;Aqua;MODIS;85;6.03;289,7;21,6;N;0;190;1007,15;1007,15;1007,15;38,054111;38,054111;38,054111;242,7482;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
191;2763;-33,9639;19,0242;325,9;1,1;1;2021-02-25 0:00:00;0004;Aqua;MODIS;100;6.03;284,2;26,7;N;0;191;1216,28;1216,28;1216,28;25,311687;25,311687;25,311687;19,728502;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
192;331;-33,9512;18,9536;308,3;1,1;1;2015-03-11 0:00:00;2145;Terra;MODIS;74;6.03;292,1;9,1;N;0;192;702,88;702,88;702,88;25,464998;25,464998;25,464998;34,549679;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
193;981;-33,9561;19,002;306;2,3;1,5;2016-11-22 0:00:00;0028;Aqua;MODIS;66;6.03;286,2;28,5;N;0;193;1243,0299;1243,0299;1243,0299;27,839029;27,839029;27,839029;311,72217;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
194;2813;-33,9866;18,9252;311,7;1;1;2021-02-26 0:00:00;2352;Aqua;MODIS;68;6.03;288,8;10,7;N;0;194;854,67999;854,67999;854,67999;23,517618;23,517618;23,517618;338,04507;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
195;1378;-33,9363;18,9736;324;2;1,4;2017-02-21 0:00:00;1214;Aqua;MODIS;55;6.03;305,8;34,4;D;0;195;1062,0901;1062,0901;1062,0901;53,795849;53,795849;53,795849;249,4045;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
196;2740;-33,9125;19,0415;322,9;4;1,9;2021-02-24 0:00:00;2048;Terra;MODIS;100;6.03;289,6;155,9;N;0;196;603,75;603,75;603,75;34,258774;34,258774;34,258774;24,074707;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
197;1399;-33,9116;18,9976;311,9;1;1;2017-02-22 0:00:00;2358;Aqua;MODIS;84;6.03;293,1;10,7;N;0;197;838,09003;838,09003;838,09003;31,515478;31,515478;31,515478;122,46288;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
198;1367;-33,9227;18,972;305,9;1,2;1,1;2017-02-21 0:00:00;0010;Aqua;MODIS;62;6.03;293,3;9,1;N;0;198;545,82001;545,82001;545,82001;15,12734;15,12734;15,12734;222,16545;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
199;1377;-33,9241;18,9692;371,4;2;1,4;2017-02-21 0:00:00;1214;Aqua;MODIS;100;6.03;309;300,9;D;0;199;448,5;448,5;448,5;18,111841;18,111841;18,111841;240,50014;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
200;2682;-33,9766;19,0505;329,1;1,1;1;2021-02-23 0:00:00;2144;Terra;MODIS;100;6.03;289,1;31,5;N;0;200;730,02283;730,02283;730,02283;16,012318;16,012318;16,012318;149,94983;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
201;2718;-33,9783;19,059;368,8;1;1;2021-02-24 0:00:00;0845;Terra;MODIS;100;6.03;304,5;109,8;D;0;201;597,22119;597,22119;597,22119;37,850853;37,850853;37,850853;169,47101;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
202;2750;-33,9873;19,0568;311,1;1,1;1;2021-02-25 0:00:00;0004;Aqua;MODIS;82;6.03;286,1;13,7;N;0;202;728,63202;728,63202;728,63202;34,361824;34,361824;34,361824;32,264736;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
203;304;-33,9719;18,9494;341,5;4,1;1,9;2015-03-11 0:00:00;0804;Terra;MODIS;91;6.03;296,7;320,2;D;0;203;348,25;348,25;348,25;8,7992887;8,7992887;8,7992887;210,66109;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
204;2728;-33,9715;19,0457;327,4;1,6;1,2;2021-02-24 0:00:00;1302;Aqua;MODIS;49;6.03;299,3;30,5;D;0;204;937,64996;937,64996;937,64996;34,0168;34,0168;34,0168;76,934555;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
205;2788;-33,9818;18,9255;394,1;1,1;1;2021-02-26 0:00:00;1250;Aqua;MODIS;100;6.03;310,9;241,5;D;0;205;643,04004;643,04004;643,04004;16,856583;16,856583;16,856583;347,69501;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
206;285;-33,9941;18,9331;356;2,5;1,5;2015-03-10 0:00:00;2102;Terra;MODIS;100;6.03;278,4;298,7;N;0;206;858,17999;858,17999;858,17999;36,995583;36,995583;36,995583;34,611256;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
207;318;-33,9709;18,9512;334,2;1,6;1,2;2015-03-11 0:00:00;1220;Aqua;MODIS;83;6.03;305,5;49,3;D;0;207;410,03;410,03;410,03;14,950603;14,950603;14,950603;309,03452;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
208;2744;-33,9782;18,995;308,5;4,6;2;2021-02-24 0:00:00;2226;Terra;MODIS;61;6.03;285,9;91,2;N;0;208;1240,01;1240,01;1240,01;39,105118;39,105118;39,105118;69,868103;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
209;334;-33,9844;18,8888;326,6;1;1;2015-03-12 0:00:00;0846;Terra;MODIS;73;6.03;298,9;17,5;D;0;209;369,47;369,47;369,47;41,923122;41,923122;41,923122;191,41077;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
210;3663;-33,9927;18,9545;310,7;1,5;1,2;2024-10-23 0:00:00;0821;Terra;MODIS;41;61.03;300,3;11,9;D;0;210;387,78;387,78;387,78;14,688058;14,688058;14,688058;8,6595926;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
211;2697;-33,9589;19,0493;319,5;2,6;1,5;2021-02-23 0:00:00;2321;Aqua;MODIS;99;6.03;286,4;73,5;N;0;211;746,92999;746,92999;746,92999;42,636208;42,636208;42,636208;169,15553;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
212;273;-33,9704;18,992;301,1;1,7;1,3;2015-03-09 0:00:00;2334;Aqua;MODIS;38;6.03;288,4;13,1;N;0;212;1066,01;1066,01;1066,01;59,149666;59,149666;59,149666;47,817017;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
213;2774;-34,0136;19,0284;337;1,1;1;2021-02-26 0:00:00;1250;Aqua;MODIS;69;6.03;302,5;34,3;D;0;213;1325,3601;1325,3601;1325,3601;25,34062;25,34062;25,34062;240,27666;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
214;2781;-33,9781;19,0078;328,5;1,1;1;2021-02-26 0:00:00;1250;Aqua;MODIS;24;6.03;305,1;15,8;D;0;214;1373,3101;1373,3101;1373,3101;39,051037;39,051037;39,051037;5,9968696;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
215;301;-33,97;18,9145;366,1;1,4;1,2;2015-03-11 0:00:00;0017;Aqua;MODIS;100;6.03;297;180,2;N;0;215;534;534;534;29,755779;29,755779;29,755779;56,244564;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
216;2716;-33,9749;19,0377;318,6;1;1;2021-02-24 0:00:00;0845;Terra;MODIS;36;6.03;293,8;11,7;D;0;216;985,48999;985,48999;985,48999;41,356583;41,356583;41,356583;59,246677;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
217;2760;-33,9424;19,0056;300,8;1,1;1;2021-02-25 0:00:00;0004;Aqua;MODIS;31;6.03;284,9;5,8;N;0;217;958,76837;958,76837;958,76837;17,478971;17,478971;17,478971;196,08733;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
218;2831;-34,0278;18,9898;302,2;1,4;1,2;2021-02-28 0:00:00;2340;Aqua;MODIS;42;6.03;290,6;7,1;N;0;218;1309,24;1309,24;1309,24;9,3334694;9,3334694;9,3334694;87,719856;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
219;971;-33,9436;18,9823;329,5;1,7;1,3;2016-11-20 0:00:00;0828;Terra;MODIS;79;6.03;304,1;39,9;D;0;219;750,87244;750,87244;750,87244;39,016514;39,016514;39,016514;208,72955;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
220;2745;-33,9641;19,0492;311,1;4,6;2;2021-02-24 0:00:00;2226;Terra;MODIS;74;6.03;286;110,4;N;0;220;862,22003;862,22003;862,22003;19,268631;19,268631;19,268631;38,751713;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
221;1374;-33,9372;18,9808;319;2;1,4;2017-02-21 0:00:00;1214;Aqua;MODIS;24;6.03;304,7;23,9;D;0;221;1396,5416;1396,5416;1396,5416;14,172088;14,172088;14,172088;210,76544;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
222;2710;-33,9549;19,0305;379,2;1;1;2021-02-24 0:00:00;0845;Terra;MODIS;100;6.03;292,8;151,7;D;0;222;931,66003;931,66003;931,66003;16,721857;16,721857;16,721857;288,95309;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
223;2145;-33,9199;19,02;311,6;1,4;1,2;2019-03-27 0:00:00;2340;Aqua;MODIS;83;6.03;286,7;18,3;N;0;223;813,25;813,25;813,25;13,026647;13,026647;13,026647;41,705673;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
224;2769;-33,9939;19,005;365,3;1,4;1,2;2021-02-26 0:00:00;0833;Terra;MODIS;100;6.03;300,6;146,1;D;0;224;1102,4464;1102,4464;1102,4464;61,520241;61,520241;61,520241;220,39668;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
225;2678;-33,9822;19,0762;335,1;1,1;1;2021-02-23 0:00:00;2144;Terra;MODIS;100;6.03;289,6;43,1;N;0;225;922,776;922,776;922,776;30,901424;30,901424;30,901424;35,885334;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
226;2679;-33,9841;19,0646;345,1;1,1;1;2021-02-23 0:00:00;2144;Terra;MODIS;100;6.03;291,6;61;N;0;226;478,67599;478,67599;478,67599;22,677414;22,677414;22,677414;305,7121;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
227;2764;-33,937;19,0155;310,6;2,9;1,6;2021-02-25 0:00:00;0928;Terra;MODIS;23;6.03;295,1;29,2;D;0;227;909,90997;909,90997;909,90997;16,197903;16,197903;16,197903;94,446426;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
228;2210;-33,971;18,935;316,3;1,1;1;2019-10-31 0:00:00;0858;Terra;MODIS;65;6.03;297,1;12;D;0;228;236,98999;236,98999;236,98999;8,8700762;8,8700762;8,8700762;267,96918;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
229;2724;-33,9857;19,0415;381,3;1,6;1,2;2021-02-24 0:00:00;1302;Aqua;MODIS;100;6.03;301,8;285,3;D;0;229;406,89001;406,89001;406,89001;6,3795118;6,3795118;6,3795118;19,713167;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
230;316;-33,9966;18,9085;324,8;1,6;1,2;2015-03-11 0:00:00;1220;Aqua;MODIS;63;6.03;304,5;26,3;D;0;230;629,98004;629,98004;629,98004;36,769276;36,769276;36,769276;355,66022;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
231;2149;-33,9334;19,0027;311,8;1,2;1,1;2019-03-28 0:00:00;0905;Terra;MODIS;45;6.03;285,1;12,4;D;0;231;1312,14;1312,14;1312,14;28,952524;28,952524;28,952524;104,90465;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
232;2574;-33,9562;18,934;327,6;1,1;1;2020-12-05 0:00:00;2144;Terra;MODIS;100;6.03;291,6;29,3;N;0;232;419,60999;419,60999;419,60999;21,737341;21,737341;21,737341;244,72629;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
233;290;-33,9625;18,9478;326,2;1,5;1,2;2015-03-11 0:00:00;0017;Aqua;MODIS;100;6.03;290,6;40;N;0;233;475,30002;475,30002;475,30002;20,961754;20,961754;20,961754;224,80605;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
234;2579;-33,9912;18,9054;319,9;4,5;2;2020-12-06 0:00:00;2227;Terra;MODIS;99;6.03;289,7;169,8;N;0;234;552,13;552,13;552,13;41,386055;41,386055;41,386055;184,49989;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
235;2817;-34,0115;19,024;304,1;1;1;2021-02-26 0:00:00;2352;Aqua;MODIS;58;6.03;284,5;8,4;N;0;235;1235,5801;1235,5801;1235,5801;6,952527;6,952527;6,952527;350,69394;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
236;2743;-33,966;19,0434;312,5;4,6;2;2021-02-24 0:00:00;2226;Terra;MODIS;79;6.03;286;117,4;N;0;236;901,21002;901,21002;901,21002;14,363025;14,363025;14,363025;67,155891;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
237;2778;-33,9966;18,9538;332,5;1,1;1;2021-02-26 0:00:00;1250;Aqua;MODIS;65;6.03;302,9;27,8;D;0;237;449,42001;449,42001;449,42001;12,224616;12,224616;12,224616;1,7335446;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
238;2830;-34,0248;18,9733;304,4;1,4;1,2;2021-02-28 0:00:00;2340;Aqua;MODIS;60;6.03;293,1;8,8;N;0;238;966,15002;966,15002;966,15002;29,822664;29,822664;29,822664;66,621735;24m;Airbus_WorldDEM4Ortho_24m;Airbus Defence and Space GmbH;http://www.intelligence-airbusds.com/worlddem
